CVE_ID,CVSS_Score,CVSS_Version,Severity,Description,Published_Date,EPSS_Score,EPSS_Percentile,KEV,Vulnerability_Age_Days,Severity_Encoded,CVSS_EPSS_Interaction,KEV_EPSS_Interaction
CVE-2022-25605,4.8,3.1,MEDIUM,"Multiple Authenticated Stored Cross-Site Scripting (XSS) vulnerabilities discovered in WP-DownloadManager WordPress plugin (versions <= 1.68.6). Vvulnerable parameters &download_path, &download_path_url, &download_page_url.",2022-03-18 18:15:16.423000+00:00,0.00563,0.44533,0,1626,2.0,0.027023999999999996,0.0
CVE-2022-25607,6.6,3.1,MEDIUM,Authenticated (author or higher user role) SQL Injection (SQLi) vulnerability discovered in FV Flowplayer Video Player WordPress plugin (versions <= 7.5.15.727).,2022-03-18 18:15:16.627000+00:00,0.00827,0.54916,0,1626,2.0,0.05458199999999999,0.0
CVE-2022-27243,7.8,3.1,HIGH,An issue was discovered in MISP before 2.4.156. app/View/Users/terms.ctp allows Local File Inclusion via the custom terms file setting.,2022-03-18 18:15:16.763000+00:00,0.01207,0.66172,0,1626,3.0,0.09414600000000001,0.0
CVE-2022-27244,4.8,3.1,MEDIUM,An issue was discovered in MISP before 2.4.156. A malicious site administrator could store an XSS payload in the custom auth name. This would be executed each time the administrator modifies a user.,2022-03-18 18:15:16.800000+00:00,0.00481,0.39583,0,1626,2.0,0.023088,0.0
CVE-2022-27245,8.8,3.1,HIGH,An issue was discovered in MISP before 2.4.156. app/Model/Server.php does not restrict generateServerSettings to the CLI. This could lead to SSRF.,2022-03-18 18:15:16.837000+00:00,0.00895,0.57009,0,1626,3.0,0.07876,0.0
CVE-2022-27246,6.1,3.1,MEDIUM,An issue was discovered in MISP before 2.4.156. An SVG org logo (which may contain JavaScript) is not forbidden by default.,2022-03-18 18:15:16.877000+00:00,0.00601,0.46376,0,1626,2.0,0.036661,0.0
CVE-2022-26502,,,,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was withdrawn by its CNA. Further investigation showed that it was not a security issue. Notes: none,2022-03-18 19:15:07.627000+00:00,,,0,1625,,,
CVE-2022-25427,9.8,3.1,CRITICAL,Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the schedendtime parameter in the openSchedWifi function.,2022-03-18 21:15:07.907000+00:00,0.01692,0.75451,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25428,9.8,3.1,CRITICAL,Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the deviceId parameter in the saveparentcontrolinfo function.,2022-03-18 21:15:07.943000+00:00,0.01692,0.75449,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25429,9.8,3.1,CRITICAL,Tenda AC9 v15.03.2.21 was discovered to contain a buffer overflow via the time parameter in the saveparentcontrolinfo function.,2022-03-18 21:15:07.980000+00:00,0.01692,0.75445,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25431,9.8,3.1,CRITICAL,"Tenda AC9 v15.03.2.21 was discovered to contain multiple stack overflows via the NPTR, V12, V10 and V11 parameter in the Formsetqosband function.",2022-03-18 21:15:08.017000+00:00,0.01692,0.75452,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25433,9.8,3.1,CRITICAL,Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the urls parameter in the saveparentcontrolinfo function.,2022-03-18 21:15:08.057000+00:00,0.01692,0.75446,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25434,9.8,3.1,CRITICAL,Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the firewallen parameter in the SetFirewallCfg function.,2022-03-18 21:15:08.093000+00:00,0.09135,0.9494,0,1625,4.0,0.8952300000000001,0.0
CVE-2022-25435,9.8,3.1,CRITICAL,Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the list parameter in the SetStaticRoutecfg function.,2022-03-18 21:15:08.130000+00:00,0.01692,0.75446,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25437,9.8,3.1,CRITICAL,Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the list parameter in the SetVirtualServerCfg function.,2022-03-18 21:15:08.170000+00:00,0.01692,0.75451,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25438,9.8,3.1,CRITICAL,Tenda AC9 v15.03.2.21 was discovered to contain a remote command execution (RCE) vulnerability via the SetIPTVCfg function.,2022-03-18 21:15:08.210000+00:00,0.04947,0.91542,0,1625,4.0,0.484806,0.0
CVE-2022-25439,9.8,3.1,CRITICAL,Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the list parameter in the SetIpMacBind function.,2022-03-18 21:15:08.247000+00:00,0.01692,0.75452,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25440,9.8,3.1,CRITICAL,Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the ntpserver parameter in the SetSysTimeCfg function.,2022-03-18 21:15:08.283000+00:00,0.01692,0.75447,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25441,9.8,3.1,CRITICAL,Tenda AC9 v15.03.2.21 was discovered to contain a remote command execution (RCE) vulnerability via the vlanid parameter in the SetIPTVCfg function.,2022-03-18 21:15:08.323000+00:00,0.04947,0.91542,0,1625,4.0,0.484806,0.0
CVE-2022-25445,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the time parameter in the PowerSaveSet function.,2022-03-18 21:15:08.360000+00:00,0.09007,0.94893,0,1625,4.0,0.8826860000000001,0.0
CVE-2022-25446,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the schedstarttime parameter in the openSchedWifi function.,2022-03-18 21:15:08.400000+00:00,0.01692,0.7545,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25447,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the schedendtime parameter in the openSchedWifi function.,2022-03-18 21:15:08.437000+00:00,0.01692,0.7545,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25448,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the day parameter in the openSchedWifi function.,2022-03-18 21:15:08.473000+00:00,0.01692,0.75447,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25449,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the deviceId parameter in the saveParentControlInfo function.,2022-03-18 21:15:08.510000+00:00,0.01692,0.75451,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25450,9.8,3.1,CRITICAL,Tenda AC6 V15.03.05.09_multi was discovered to contain a stack overflow via the list parameter in the SetVirtualServerCfg function.,2022-03-18 21:15:08.547000+00:00,0.1155,0.95718,0,1625,4.0,1.1319000000000001,0.0
CVE-2022-25451,9.8,3.1,CRITICAL,Tenda AC6 V15.03.05.09_multi was discovered to contain a stack overflow via the list parameter in the setstaticroutecfg function.,2022-03-18 21:15:08.587000+00:00,0.01692,0.7545,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25452,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the URLs parameter in the saveParentControlInfo function.,2022-03-18 21:15:08.623000+00:00,0.01692,0.75449,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25453,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the time parameter in the saveParentControlInfo function.,2022-03-18 21:15:08.663000+00:00,0.01692,0.75446,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25454,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the loginpwd parameter in the SetFirewallCfg function.,2022-03-18 21:15:08.703000+00:00,0.01692,0.75448,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25455,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the list parameter in the SetIpMacBind function.,2022-03-18 21:15:08.740000+00:00,0.01692,0.75448,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25456,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the security_5g parameter in the WifiBasicSet function.,2022-03-18 21:15:08.780000+00:00,0.01692,0.75447,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25457,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the ntpserver parameter in the SetSysTimeCfg function.,2022-03-18 21:15:08.820000+00:00,0.01692,0.75448,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25458,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the cmdinput parameter in the exeCommand function.,2022-03-18 21:15:08.863000+00:00,0.01692,0.75447,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25459,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the S1 parameter in the SetSysTimeCfg function.,2022-03-18 21:15:08.900000+00:00,0.01692,0.75451,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25460,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the endip parameter in the SetPptpServerCfg function.,2022-03-18 21:15:08.940000+00:00,0.01692,0.75448,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-25461,9.8,3.1,CRITICAL,Tenda AC6 v15.03.05.09_multi was discovered to contain a stack overflow via the startip parameter in the SetPptpServerCfg function.,2022-03-18 21:15:08.977000+00:00,0.01692,0.75449,0,1625,4.0,0.16581600000000002,0.0
CVE-2022-27250,9.8,3.1,CRITICAL,"The UNISOC chipset through 2022-03-15 allows attackers to obtain remote control of a mobile phone, e.g., to obtain sensitive information from text messages or the device's screen, record video of the device's physical environment, or modify data.",2022-03-18 21:15:09.223000+00:00,0.01237,0.66963,0,1625,4.0,0.12122600000000001,0.0
CVE-2022-25389,7.5,3.1,HIGH,DCN Firewall DCME-520 was discovered to contain an arbitrary file download vulnerability via the path parameter in the file /audit/log/log_management.php.,2022-03-18 22:15:07.747000+00:00,0.00954,0.58913,0,1625,3.0,0.07155,0.0
CVE-2022-25390,9.8,3.1,CRITICAL,DCN Firewall DCME-520 was discovered to contain a remote command execution (RCE) vulnerability via the host parameter in the file /system/tool/ping.php.,2022-03-18 22:15:07.787000+00:00,0.03266,0.87507,0,1625,4.0,0.320068,0.0
CVE-2022-25578,9.8,3.1,CRITICAL,taocms v3.0.2 allows attackers to execute code injection via arbitrarily editing the .htaccess file.,2022-03-18 23:15:07.710000+00:00,0.01803,0.76952,0,1625,4.0,0.17669400000000002,0.0
CVE-2022-25581,7.8,3.1,HIGH,Classcms v2.5 and below contains an arbitrary file upload via the component \class\classupload. This vulnerability allows attackers to execute code injection via a crafted .txt file.,2022-03-18 23:15:07.753000+00:00,0.01176,0.65356,0,1625,3.0,0.09172799999999999,0.0
CVE-2022-26265,9.8,3.1,CRITICAL,Contao Managed Edition v1.5.0 was discovered to contain a remote command execution (RCE) vulnerability via the component php_cli parameter.,2022-03-18 23:15:07.793000+00:00,0.30367,0.98096,0,1625,4.0,2.975966,0.0
CVE-2022-26266,8.8,3.1,HIGH,Piwigo v12.2.0 was discovered to contain a SQL injection vulnerability via pwg.users.php.,2022-03-18 23:15:07.833000+00:00,0.01292,0.6824,0,1625,3.0,0.113696,0.0
CVE-2022-26267,7.5,3.1,HIGH,Piwigo v12.2.0 was discovered to contain an information leak via the action parameter in /admin/maintenance_actions.php.,2022-03-18 23:15:07.870000+00:00,0.01454,0.71574,0,1625,3.0,0.10905000000000001,0.0
CVE-2022-27226,8.8,3.1,HIGH,"A CSRF issue in /api/crontab on iRZ Mobile Routers through 2022-03-16 allows a threat actor to create a crontab entry in the router administration panel. The cronjob will consequently execute the entry on the threat actor's defined interval, leading to remote code execution, allowing the threat actor to gain filesystem access. In addition, if the router's default credentials aren't rotated or a threat actor discovers valid credentials, remote code execution can be achieved without user interaction.",2022-03-19 04:15:08.793000+00:00,0.33702,0.98266,0,1625,3.0,2.965776,0.0
CVE-2022-0991,7.1,3.1,HIGH,Insufficient Session Expiration in GitHub repository admidio/admidio prior to 4.1.9.,2022-03-19 08:15:06.937000+00:00,0.01012,0.60754,0,1625,3.0,0.071852,0.0
CVE-2022-24126,9.8,3.1,CRITICAL,"A buffer overflow in the NRSessionSearchResult parser in Bandai Namco FromSoftware Dark Souls III through 2022-03-19 allows remote attackers to execute arbitrary code via matchmaking servers, a different vulnerability than CVE-2021-34170.",2022-03-20 00:15:07.527000+00:00,0.04694,0.91145,0,1624,4.0,0.46001200000000003,0.0
CVE-2022-24125,8.8,3.1,HIGH,"The matchmaking servers of Bandai Namco FromSoftware Dark Souls III through 2022-03-19 allow remote attackers to send arbitrary push requests to clients via a RequestSendMessageToPlayers request. For example, ability to send a push message to hundreds of thousands of machines is only restricted on the client side, and can thus be bypassed with a modified client.",2022-03-20 01:15:08.667000+00:00,0.02675,0.84724,0,1624,3.0,0.23540000000000003,0.0
CVE-2021-44345,7.5,3.1,HIGH,"Beijing Wisdom Vision Technology Industry Co., Ltd One Card Integrated Management System 3.0 is vulnerable to SQL Injection.",2022-03-20 16:15:07.733000+00:00,0.01137,0.64259,0,1624,3.0,0.085275,0.0
CVE-2022-25464,4.8,3.1,MEDIUM,A stored cross-site scripting (XSS) vulnerability in the component /admin/contenttemp of DoraCMS v2.1.8 allows attackers to execute arbitrary web scripts or HTML via a crafted payload.,2022-03-20 19:15:07.610000+00:00,0.00442,0.36848,0,1623,2.0,0.021216000000000002,0.0
CVE-2022-26246,6.1,3.1,MEDIUM,TMS v2.28.0 was discovered to contain a cross-site scripting (XSS) vulnerability in the component /TMS/admin/setting/mail/createorupdate.,2022-03-20 19:15:07.660000+00:00,0.00621,0.4731,0,1623,2.0,0.037881,0.0
CVE-2022-26247,5.9,3.1,MEDIUM,TMS v2.28.0 contains an insecure permissions vulnerability via the component /TMS/admin/user/Update2. This vulnerability allows attackers to modify the administrator account and password.,2022-03-20 19:15:07.707000+00:00,0.00751,0.5244,0,1623,2.0,0.044309,0.0
CVE-2022-26555,5.4,3.1,MEDIUM,A stored cross-site scripting (XSS) vulnerability in the Add a Button function of Eova v1.6.0 allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the button name text box.,2022-03-20 19:15:07.747000+00:00,0.00436,0.36366,0,1623,2.0,0.023544000000000002,0.0
CVE-2022-25462,7.5,3.1,HIGH,Yafu v2.0 contains a segmentation fault via the component /factor/avx-ecm/vecarith52.c. This vulnerability allows attackers to cause a Denial of Service (DoS) via unspecified vectors.,2022-03-20 20:15:08.543000+00:00,0.00928,0.58027,0,1623,3.0,0.0696,0.0
CVE-2020-26007,7.8,3.1,HIGH,An arbitrary file upload vulnerability in the upload payment plugin of ShopXO v1.9.0 allows attackers to execute arbitrary code via uploading a crafted PHP file.,2022-03-20 22:15:07.683000+00:00,0.01006,0.60542,0,1623,3.0,0.078468,0.0
CVE-2020-26008,7.8,3.1,HIGH,The PluginsUpload function in application/service/PluginsAdminService.php of ShopXO v1.9.0 contains an arbitrary file upload vulnerability which allows attackers to execute arbitrary code via uploading a crafted PHP file.,2022-03-20 22:15:07.730000+00:00,0.01006,0.60542,0,1623,3.0,0.078468,0.0
CVE-2021-39383,9.8,3.1,CRITICAL,DWSurvey v3.2.0 was discovered to contain a remote command execution (RCE) vulnerability via the component /sysuser/SysPropertyAction.java.,2022-03-20 22:15:07.790000+00:00,0.03067,0.86689,0,1623,4.0,0.300566,0.0
CVE-2021-39384,9.8,3.1,CRITICAL,DWSurvey v3.2.0 was discovered to contain an arbitrary file write vulnerability via the component /utils/ToHtmlServlet.java.,2022-03-20 22:15:07.833000+00:00,0.01214,0.66393,0,1623,4.0,0.11897200000000001,0.0
CVE-2021-42194,7.2,3.1,HIGH,"The wechat_return function in /controller/Index.php of EyouCms V1.5.4-UTF8-SP3 passes the user's input directly into the simplexml_ load_ String function, which itself does not prohibit external entities, triggering a XML external entity (XXE) injection vulnerability.",2022-03-20 22:15:07.880000+00:00,0.01071,0.6249,0,1623,3.0,0.07711200000000001,0.0
CVE-2022-25481,7.5,3.1,HIGH,ThinkPHP Framework v5.0.24 was discovered to be configured without the PATHINFO parameter. This allows attackers to access all system environment parameters from index.php. NOTE: this is disputed by a third party because system environment exposure is an intended feature of the debugging mode.,2022-03-21 00:15:07.713000+00:00,0.04748,0.91231,0,1623,3.0,0.3561,0.0
CVE-2022-25505,9.8,3.1,CRITICAL,Taocms v3.0.2 was discovered to contain a SQL injection vulnerability via the id parameter in \include\Model\Category.php.,2022-03-21 00:15:07.763000+00:00,0.0108,0.62739,0,1623,4.0,0.10584000000000002,0.0
CVE-2021-36100,6.4,3.1,MEDIUM,Specially crafted string in OTRS system configuration can allow the execution of any system command.,2022-03-21 10:15:07.777000+00:00,0.01355,0.69649,0,1623,2.0,0.08672,0.0
CVE-2022-0475,3.5,3.1,LOW,"Malicious translator is able to inject JavaScript code in few translatable strings (where HTML is allowed). The code could be executed in the Package manager. This issue affects: OTRS AG OTRS 7.0.x version: 7.0.32 and prior versions, 8.0.x version: 8.0.19 and prior versions.",2022-03-21 10:15:07.903000+00:00,0.00447,0.37273,0,1623,1.0,0.015645,0.0
CVE-2022-1004,4.3,3.1,MEDIUM,"Accounted time is shown in the Ticket Detail View (External Interface), even if ExternalFrontend::TicketDetailView###AccountedTimeDisplay is disabled.",2022-03-21 10:15:07.957000+00:00,0.00625,0.4753,0,1623,2.0,0.026875,0.0
CVE-2021-45876,9.8,3.1,CRITICAL,Multiple versions of GARO Wallbox GLB/GTB/GTC are affected by unauthenticated command injection. The url parameter of the function module downloadAndUpdate is vulnerable to an command Injection. Unfiltered user input is used to generate code which then gets executed when downloading new firmware.,2022-03-21 11:15:10.620000+00:00,0.01485,0.72172,0,1623,4.0,0.14553000000000002,0.0
CVE-2021-45877,9.8,3.1,CRITICAL,"Multiple versions of GARO Wallbox GLB/GTB/GTC are affected by hard coded credentials. A hardcoded credential exist in /etc/tomcat8/tomcat-user.xml, which allows attackers to gain authorized access and control the tomcat completely on port 8000 in the tomcat manger page.",2022-03-21 11:15:10.670000+00:00,0.01126,0.64009,0,1623,4.0,0.110348,0.0
CVE-2021-45878,9.1,3.1,CRITICAL,Multiple versions of GARO Wallbox GLB/GTB/GTC are affected by incorrect access control. Lack of access control on the web manger pages allows any user to view and modify information.,2022-03-21 11:15:10.713000+00:00,0.01111,0.63629,0,1623,4.0,0.101101,0.0
CVE-2022-0415,8.8,3.1,HIGH,Remote Command Execution in uploading repository file in GitHub repository gogs/gogs prior to 0.12.6.,2022-03-21 11:15:10.757000+00:00,0.65237,0.99194,0,1623,3.0,5.740856000000001,0.0
CVE-2022-24656,6.1,3.1,MEDIUM,"HexoEditor 1.1.8 is affected by Cross Site Scripting (XSS). By putting a common XSS payload in a markdown file, if opened with the app, will execute several times.",2022-03-21 11:15:10.823000+00:00,0.00741,0.52109,0,1623,2.0,0.045201,0.0
CVE-2022-1035,5.5,3.1,MEDIUM,Segmentation Fault caused by MP4Box -lsr in GitHub repository gpac/gpac prior to 2.1.0-DEV.,2022-03-21 13:15:08.827000+00:00,0.00818,0.54624,0,1623,2.0,0.04499,0.0
CVE-2022-25570,6.5,3.1,MEDIUM,"In Click Studios (SA) Pty Ltd Passwordstate 9435, users with access to a passwordlist can gain access to additional password lists without permissions. Specifically, an authenticated user who has write permissions to a password list in one folder (with the default permission model) can extend his permissions to all other password lists in the same folder.",2022-03-21 13:15:08.903000+00:00,0.00819,0.54687,0,1623,2.0,0.053235,0.0
CVE-2020-24772,8.8,3.1,HIGH,"In Dreamacro Clash for Windows v0.11.4, an attacker could embed a malicious iframe in a website with a crafted URL that would launch the Clash Windows client and force it to open a remote SMB share. Windows will perform NTLM authentication when opening the SMB share and that request can be relayed (using a tool like responder) for code execution (or captured for hash cracking).",2022-03-21 15:15:07.853000+00:00,0.00677,0.49777,0,1623,3.0,0.059576000000000004,0.0
CVE-2021-45117,6.5,3.1,MEDIUM,The OPC autogenerated ANSI C stack stubs (in the NodeSets) do not handle all error cases. This can lead to a NULL pointer dereference.,2022-03-21 15:15:07.927000+00:00,0.01417,0.70891,0,1623,2.0,0.092105,0.0
CVE-2022-26494,4.8,3.1,MEDIUM,An XSS was identified in the Admin Web interface of PrimeKey SignServer before 5.8.1. JavaScript code must be used in a worker name before a Generate CSR request. Only an administrator can update a worker name.,2022-03-21 15:15:08.313000+00:00,0.00653,0.48778,0,1623,2.0,0.031344,0.0
CVE-2022-22394,8.8,3.1,HIGH,"The IBM Spectrum Protect 8.1.14.000 server could allow a remote attacker to bypass security restrictions, caused by improper enforcement of access controls. By signing in, an attacker could exploit this vulnerability to bypass security and gain unauthorized administrator or node access to the vulnerable server.",2022-03-21 17:15:07.677000+00:00,0.02211,0.81352,0,1623,3.0,0.19456800000000002,0.0
CVE-2022-26960,9.1,3.1,CRITICAL,"connector.minimal.php in std42 elFinder through 2.1.60 is affected by path traversal. This allows unauthenticated remote attackers to read, write, and browse files outside the configured document root. This is due to improper handling of absolute file paths.",2022-03-21 17:15:07.740000+00:00,0.50993,0.98845,0,1623,4.0,4.640363,0.0
CVE-2022-24235,8.8,3.1,HIGH,A Cross-Site Request Forgery (CSRF) in the management portal of Snapt Aria v12.8 allows attackers to escalate privileges and execute arbitrary code via unspecified vectors.,2022-03-21 18:15:07.860000+00:00,0.00722,0.51464,0,1623,3.0,0.06353600000000001,0.0
CVE-2022-24236,3.5,3.1,LOW,An insecure permissions vulnerability in Snapt Aria v12.8 allows unauthenticated attackers to send e-mails from spoofed users' accounts.,2022-03-21 18:15:07.907000+00:00,0.00559,0.44265,0,1623,1.0,0.019565000000000003,0.0
CVE-2022-24237,8.8,3.1,HIGH,The snaptPowered2 component of Snapt Aria v12.8 was discovered to contain a command injection vulnerability. This vulnerability allows authenticated attackers to execute arbitrary commands.,2022-03-21 18:15:07.950000+00:00,0.25339,0.97786,0,1623,3.0,2.229832,0.0
CVE-2022-25766,8.8,3.1,HIGH,The package ungit before 1.5.20 are vulnerable to Remote Code Execution (RCE) via argument injection. The issue occurs when calling the /api/fetch endpoint. User controlled values (remote and ref) are passed to the git fetch command. By injecting some git options it was possible to get arbitrary command execution.,2022-03-21 18:15:07.990000+00:00,0.34303,0.98288,0,1623,3.0,3.0186640000000002,0.0
CVE-2021-24905,8.0,3.1,HIGH,"The Advanced Contact form 7 DB WordPress plugin before 1.8.7 does not have authorisation nor CSRF checks in the acf7_db_edit_scr_file_delete AJAX action, and does not validate the file to be deleted, allowing any authenticated user to delete arbitrary files on the web server. For example, removing the wp-config.php allows attackers to trigger WordPress setup again, gain administrator privileges and execute arbitrary code or display arbitrary content to the users.",2022-03-21 19:15:08.827000+00:00,0.0077,0.53071,0,1622,3.0,0.0616,0.0
CVE-2021-25019,6.1,3.1,MEDIUM,"The SEO Plugin by Squirrly SEO WordPress plugin before 11.1.12 does not escape the type parameter before outputting it back in an attribute in an admin page, leading to a Reflected Cross-Site Scripting",2022-03-21 19:15:09.403000+00:00,0.008,0.54047,0,1622,2.0,0.048799999999999996,0.0
CVE-2022-0229,8.1,3.1,HIGH,"The miniOrange's Google Authenticator WordPress plugin before 5.5 does not have proper authorisation and CSRF checks when handling the reconfigureMethod, and does not validate the parameters passed to it properly. As a result, unauthenticated users could delete arbitrary options from the blog, making it unusable.",2022-03-21 19:15:10.180000+00:00,0.00552,0.43905,0,1622,3.0,0.044711999999999995,0.0
CVE-2022-0364,5.4,3.1,MEDIUM,The Modern Events Calendar Lite WordPress plugin before 6.4.0 does not sanitize and escape some of the Hourly Schedule parameters which could allow users with a role as low as contributor to perform Stored Cross-Site Scripting attacks,2022-03-21 19:15:10.240000+00:00,0.69552,0.99311,0,1622,2.0,3.7558080000000005,0.0
CVE-2022-0423,5.4,3.1,MEDIUM,"The 3D FlipBook WordPress plugin before 1.12.1 does not have authorisation and CSRF checks when updating its settings, and does not have any sanitisation/escaping, allowing any authenticated users, such as subscriber to put Cross-Site Scripting payloads in all pages with a 3d flipbook.",2022-03-21 19:15:10.300000+00:00,0.006,0.46313,0,1622,2.0,0.032400000000000005,0.0
CVE-2022-0514,6.5,3.1,MEDIUM,Business Logic Errors in GitHub repository crater-invoice/crater prior to 6.0.5.,2022-03-21 19:15:10.740000+00:00,0.00956,0.58966,0,1622,2.0,0.06214000000000001,0.0
CVE-2022-0515,4.3,3.1,MEDIUM,Cross-Site Request Forgery (CSRF) in GitHub repository crater-invoice/crater prior to 6.0.4.,2022-03-21 19:15:10.807000+00:00,0.00429,0.35764,0,1622,2.0,0.018447,0.0
CVE-2022-0590,4.8,3.1,MEDIUM,"The BulletProof Security WordPress plugin before 5.8 does not sanitise and escape some of its settings, which could allow high privilege users to perform Cross-Site Scripting attacks even when the unfiltered_html capability is disallowed.",2022-03-21 19:15:10.873000+00:00,0.00598,0.46199,0,1622,2.0,0.028704,0.0
CVE-2022-0591,9.1,3.1,CRITICAL,"The FormCraft WordPress plugin before 3.8.28 does not validate the URL parameter in the formcraft3_get AJAX action, leading to SSRF issues exploitable by unauthenticated users",2022-03-21 19:15:10.937000+00:00,0.20249,0.97282,0,1622,4.0,1.842659,0.0
CVE-2022-0616,4.3,3.1,MEDIUM,"The Amelia WordPress plugin before 1.0.47 does not have CSRF check in place when deleting customers, which could allow attackers to make a logged in admin delete arbitrary customers via a CSRF attack",2022-03-21 19:15:10.997000+00:00,0.00435,0.36344,0,1622,2.0,0.018705,0.0
CVE-2022-0627,6.1,3.1,MEDIUM,"The Amelia WordPress plugin before 1.0.47 does not sanitize and escape the code parameter before outputting it back in an admin page, leading to a Reflected Cross-Site Scripting.",2022-03-21 19:15:11.057000+00:00,0.008,0.54049,0,1622,2.0,0.048799999999999996,0.0
CVE-2022-0628,6.1,3.1,MEDIUM,"The Mega Menu WordPress plugin before 3.0.8 does not sanitize and escape the _wpnonce parameter before outputting it back in an admin page, leading to a Reflected Cross-Site Scripting.",2022-03-21 19:15:11.113000+00:00,0.00866,0.56164,0,1622,2.0,0.05282599999999999,0.0
CVE-2022-0640,6.1,3.1,MEDIUM,"The Pricing Table Builder WordPress plugin before 1.1.5 does not sanitize and escape the postid parameter before outputting it back in an admin page, leading to a Reflected Cross-Site Scripting.",2022-03-21 19:15:11.183000+00:00,0.00866,0.56164,0,1622,2.0,0.05282599999999999,0.0
CVE-2022-0681,6.5,3.1,MEDIUM,"The Simple Membership WordPress plugin before 4.1.0 does not have CSRF check in place when deleting Transactions, which could allow attackers to make a logged in admin delete arbitrary transactions via a CSRF attack",2022-03-21 19:15:11.267000+00:00,0.00531,0.42785,0,1622,2.0,0.034515,0.0
CVE-2022-0687,8.8,3.1,HIGH,"The Amelia WordPress plugin before 1.0.47 stores image blobs into actual files whose extension is controlled by the user, which may lead to PHP backdoors being uploaded onto the site. This vulnerability can be exploited by logged-in users with the custom ""Amelia Manager"" role.",2022-03-21 19:15:11.337000+00:00,0.01462,0.71732,0,1622,3.0,0.128656,0.0
CVE-2022-0694,9.8,3.1,CRITICAL,"The Advanced Booking Calendar WordPress plugin before 1.7.0 does not validate and escape the calendar parameter before using it in a SQL statement via the abc_booking_getSingleCalendar AJAX action (available to both unauthenticated and authenticated users), leading to an unauthenticated SQL injection",2022-03-21 19:15:11.390000+00:00,0.01849,0.77581,0,1622,4.0,0.181202,0.0
