cve_id,asset_id,asset_name,asset_type,criticality,internet_exposure,business_impact_score,environment,cvss_score,epss_score,epss_percentile,kev,vulnerability_age_days,severity_encoded,cvss_epss_interaction,kev_epss_interaction,severity,remediation_hours,remediation_type,status
CVE-2022-25394,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.01537,0.73071,0,1641,4.0,0.150626,0.0,CRITICAL,9.5,Patch,Open
CVE-2022-25394,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01537,0.73071,0,1641,4.0,0.150626,0.0,CRITICAL,14.0,Patch,Open
CVE-2022-25394,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.01537,0.73071,0,1641,4.0,0.150626,0.0,CRITICAL,8.5,Patch,Open
CVE-2022-25394,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,9.8,0.01537,0.73071,0,1641,4.0,0.150626,0.0,CRITICAL,5.5,Patch,Open
CVE-2022-25394,ASSET-019,Staging Database,Database,LOW,0,2,Staging,9.8,0.01537,0.73071,0,1641,4.0,0.150626,0.0,CRITICAL,18.5,Upgrade,Open
CVE-2022-25395,ASSET-015,ML Model Serving API,Server,MEDIUM,0,5,Production,9.6,0.01037,0.61503,0,1641,4.0,0.099552,0.0,CRITICAL,26.0,Upgrade,Open
CVE-2022-25395,ASSET-029,Cloud Storage Bucket (S3/GCS),Cloud,HIGH,1,8,Production,9.6,0.01037,0.61503,0,1641,4.0,0.099552,0.0,CRITICAL,8.0,Patch,Open
CVE-2022-25396,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.01239,0.67001,0,1641,4.0,0.121422,0.0,CRITICAL,10.0,Patch,Open
CVE-2022-25396,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01239,0.67001,0,1641,4.0,0.121422,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25396,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,9.8,0.01239,0.67001,0,1641,4.0,0.121422,0.0,CRITICAL,26.0,Upgrade,Open
CVE-2022-25396,ASSET-019,Staging Database,Database,LOW,0,2,Staging,9.8,0.01239,0.67001,0,1641,4.0,0.121422,0.0,CRITICAL,20.0,Upgrade,Open
CVE-2022-25398,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.01239,0.67001,0,1641,4.0,0.121422,0.0,CRITICAL,10.5,Patch,Open
CVE-2022-25398,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01239,0.67001,0,1641,4.0,0.121422,0.0,CRITICAL,14.5,Patch,Open
CVE-2022-25398,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,9.8,0.01239,0.67001,0,1641,4.0,0.121422,0.0,CRITICAL,5.5,Patch,Open
CVE-2022-25398,ASSET-019,Staging Database,Database,LOW,0,2,Staging,9.8,0.01239,0.67001,0,1641,4.0,0.121422,0.0,CRITICAL,3.0,Patch,Open
CVE-2022-25399,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.01239,0.67001,0,1641,4.0,0.121422,0.0,CRITICAL,8.0,Patch,Open
CVE-2022-25399,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01239,0.67001,0,1641,4.0,0.121422,0.0,CRITICAL,13.5,Patch,Open
CVE-2022-25399,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,9.8,0.01239,0.67001,0,1641,4.0,0.121422,0.0,CRITICAL,5.0,Patch,Open
CVE-2022-25399,ASSET-019,Staging Database,Database,LOW,0,2,Staging,9.8,0.01239,0.67001,0,1641,4.0,0.121422,0.0,CRITICAL,4.0,Patch,Open
CVE-2022-25401,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,7.5,0.02255,0.81708,0,1648,3.0,0.169125,0.0,HIGH,2.5,Config Change,Open
CVE-2022-25402,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.1,0.01609,0.74183,0,1648,4.0,0.146419,0.0,CRITICAL,9.0,Patch,Open
CVE-2022-25402,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,9.1,0.01609,0.74183,0,1648,4.0,0.146419,0.0,CRITICAL,8.5,Patch,Open
CVE-2022-25402,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,9.1,0.01609,0.74183,0,1648,4.0,0.146419,0.0,CRITICAL,5.5,Patch,Open
CVE-2022-25403,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.01575,0.73691,0,1648,4.0,0.15435,0.0,CRITICAL,10.5,Patch,Open
CVE-2022-25403,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01575,0.73691,0,1648,4.0,0.15435,0.0,CRITICAL,13.5,Patch,Open
CVE-2022-25403,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.01575,0.73691,0,1648,4.0,0.15435,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25403,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,9.8,0.01575,0.73691,0,1648,4.0,0.15435,0.0,CRITICAL,24.0,Upgrade,Open
CVE-2022-25403,ASSET-019,Staging Database,Database,LOW,0,2,Staging,9.8,0.01575,0.73691,0,1648,4.0,0.15435,0.0,CRITICAL,3.0,Patch,Open
CVE-2022-25404,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25404,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,14.5,Patch,Open
CVE-2022-25404,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,9.0,Patch,Open
CVE-2022-25404,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,23.5,Upgrade,Open
CVE-2022-25404,ASSET-019,Staging Database,Database,LOW,0,2,Staging,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,22.5,Upgrade,Open
CVE-2022-25405,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,9.0,Patch,Open
CVE-2022-25405,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,11.5,Patch,Open
CVE-2022-25405,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25405,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,5.0,Patch,Open
CVE-2022-25405,ASSET-019,Staging Database,Database,LOW,0,2,Staging,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,4.0,Patch,Open
CVE-2022-25406,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,9.5,Patch,Open
CVE-2022-25406,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,14.0,Patch,Open
CVE-2022-25406,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25406,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,5.0,Patch,Open
CVE-2022-25406,ASSET-019,Staging Database,Database,LOW,0,2,Staging,9.8,0.01029,0.61253,0,1648,4.0,0.100842,0.0,CRITICAL,3.5,Patch,Open
CVE-2022-25407,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,5.4,0.00487,0.39963,0,1643,2.0,0.026298,0.0,MEDIUM,3.5,Patch,Open
CVE-2022-25408,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,5.4,0.00489,0.40132,0,1643,2.0,0.026406,0.0,MEDIUM,1.5,Workaround,Open
CVE-2022-25409,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,5.4,0.00487,0.39963,0,1643,2.0,0.026298,0.0,MEDIUM,3.5,Patch,Open
CVE-2022-25409,ASSET-008,Notification & Email Server,Server,MEDIUM,1,5,Production,5.4,0.00487,0.39963,0,1643,2.0,0.026298,0.0,MEDIUM,1.0,Workaround,Open
CVE-2022-25409,ASSET-026,Corporate Email Server,Server,MEDIUM,1,6,Corporate,5.4,0.00487,0.39963,0,1643,2.0,0.026298,0.0,MEDIUM,2.0,Config Change,Open
CVE-2022-25410,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,5.4,0.00493,0.40328,0,1643,2.0,0.026622,0.0,MEDIUM,1.5,Config Change,Open
CVE-2022-25411,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.02972,0.8628,0,1643,4.0,0.291256,0.0,CRITICAL,9.5,Patch,Open
CVE-2022-25411,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,9.8,0.02972,0.8628,0,1643,4.0,0.291256,0.0,CRITICAL,25.5,Upgrade,Open
CVE-2022-25412,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,8.1,0.01059,0.62132,0,1643,3.0,0.085779,0.0,HIGH,6.5,Patch,Open
CVE-2022-25412,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,8.1,0.01059,0.62132,0,1643,3.0,0.085779,0.0,HIGH,3.5,Patch,Open
CVE-2022-25413,ASSET-026,Corporate Email Server,Server,MEDIUM,1,6,Corporate,5.4,0.00493,0.40328,0,1643,2.0,0.026622,0.0,MEDIUM,2.0,Config Change,Open
CVE-2022-25413,ASSET-025,HR & Payroll System,Server,HIGH,0,8,Production,5.4,0.00493,0.40328,0,1643,2.0,0.026622,0.0,MEDIUM,3.0,Patch,Open
CVE-2022-25414,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,9.8,0.10439,0.95406,0,1648,4.0,1.023022,0.0,CRITICAL,5.5,Patch,Open
CVE-2022-25417,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,9.8,0.01761,0.76397,0,1648,4.0,0.172578,0.0,CRITICAL,7.5,Patch,Open
CVE-2022-25418,ASSET-001,Payment Processing Server,Server,CRITICAL,1,10,Production,9.8,0.01761,0.76397,0,1648,4.0,0.172578,0.0,CRITICAL,17.0,Patch,Open
CVE-2022-25420,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.02599,0.84234,0,1615,4.0,0.254702,0.0,CRITICAL,9.5,Patch,Open
CVE-2022-25420,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,9.8,0.02599,0.84234,0,1615,4.0,0.254702,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25420,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,9.8,0.02599,0.84234,0,1615,4.0,0.254702,0.0,CRITICAL,9.0,Patch,Open
CVE-2022-25420,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,9.8,0.02599,0.84234,0,1615,4.0,0.254702,0.0,CRITICAL,22.0,Upgrade,Open
CVE-2022-25420,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,9.8,0.02599,0.84234,0,1615,4.0,0.254702,0.0,CRITICAL,35.0,Upgrade,Open
CVE-2022-25427,ASSET-024,Developer Secrets Manager,Server,HIGH,0,8,Development,9.8,0.01692,0.75451,0,1625,4.0,0.165816,0.0,CRITICAL,6.0,Patch,Open
CVE-2022-25427,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01692,0.75451,0,1625,4.0,0.165816,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25427,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.01692,0.75451,0,1625,4.0,0.165816,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25428,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.01692,0.75449,0,1625,4.0,0.165816,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25429,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,9.8,0.01692,0.75445,0,1625,4.0,0.165816,0.0,CRITICAL,4.0,Patch,Open
CVE-2022-25431,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01692,0.75452,0,1625,4.0,0.165816,0.0,CRITICAL,12.0,Patch,Open
CVE-2022-25431,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,9.8,0.01692,0.75452,0,1625,4.0,0.165816,0.0,CRITICAL,34.5,Upgrade,Open
CVE-2022-25433,ASSET-029,Cloud Storage Bucket (S3/GCS),Cloud,HIGH,1,8,Production,9.8,0.01692,0.75446,0,1625,4.0,0.165816,0.0,CRITICAL,9.0,Patch,Open
CVE-2022-25433,ASSET-027,Employee Endpoint Fleet,Laptop,LOW,0,3,Corporate,9.8,0.01692,0.75446,0,1625,4.0,0.165816,0.0,CRITICAL,3.5,Patch,Open
CVE-2022-25434,ASSET-008,Notification & Email Server,Server,MEDIUM,1,5,Production,9.8,0.09135,0.9494,0,1625,4.0,0.8952300000000001,0.0,CRITICAL,6.5,Patch,Open
CVE-2022-25434,ASSET-021,Container Orchestration Cluster (K8s),Server,MEDIUM,0,5,Development,9.8,0.09135,0.9494,0,1625,4.0,0.8952300000000001,0.0,CRITICAL,4.5,Patch,Open
CVE-2022-25435,ASSET-026,Corporate Email Server,Server,MEDIUM,1,6,Corporate,9.8,0.01692,0.75446,0,1625,4.0,0.165816,0.0,CRITICAL,32.0,Upgrade,Open
CVE-2022-25435,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,9.8,0.01692,0.75446,0,1625,4.0,0.165816,0.0,CRITICAL,5.5,Patch,Open
CVE-2022-25437,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.01692,0.75451,0,1625,4.0,0.165816,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25437,ASSET-015,ML Model Serving API,Server,MEDIUM,0,5,Production,9.8,0.01692,0.75451,0,1625,4.0,0.165816,0.0,CRITICAL,4.0,Patch,Open
CVE-2022-25438,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.04947,0.91542,0,1625,4.0,0.484806,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25439,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,9.8,0.01692,0.75452,0,1625,4.0,0.165816,0.0,CRITICAL,5.0,Patch,Open
CVE-2022-25440,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,9.8,0.01692,0.75447,0,1625,4.0,0.165816,0.0,CRITICAL,9.5,Patch,Open
CVE-2022-25440,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,9.8,0.01692,0.75447,0,1625,4.0,0.165816,0.0,CRITICAL,10.0,Patch,Open
CVE-2022-25441,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,9.8,0.04947,0.91542,0,1625,4.0,0.484806,0.0,CRITICAL,7.5,Patch,Open
CVE-2022-25445,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.09007,0.94893,0,1625,4.0,0.8826860000000001,0.0,CRITICAL,10.0,Patch,Open
CVE-2022-25446,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,9.8,0.01692,0.7545,0,1625,4.0,0.165816,0.0,CRITICAL,10.0,Patch,Open
CVE-2022-25447,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01692,0.7545,0,1625,4.0,0.165816,0.0,CRITICAL,13.0,Patch,Open
CVE-2022-25448,ASSET-001,Payment Processing Server,Server,CRITICAL,1,10,Production,9.8,0.01692,0.75447,0,1625,4.0,0.165816,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25448,ASSET-025,HR & Payroll System,Server,HIGH,0,8,Production,9.8,0.01692,0.75447,0,1625,4.0,0.165816,0.0,CRITICAL,6.5,Patch,Open
CVE-2022-25449,ASSET-029,Cloud Storage Bucket (S3/GCS),Cloud,HIGH,1,8,Production,9.8,0.01692,0.75451,0,1625,4.0,0.165816,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25450,ASSET-001,Payment Processing Server,Server,CRITICAL,1,10,Production,9.8,0.1155,0.95718,0,1625,4.0,1.1319,0.0,CRITICAL,18.0,Patch,Open
CVE-2022-25451,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.01692,0.7545,0,1625,4.0,0.165816,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25451,ASSET-001,Payment Processing Server,Server,CRITICAL,1,10,Production,9.8,0.01692,0.7545,0,1625,4.0,0.165816,0.0,CRITICAL,19.5,Patch,Open
CVE-2022-25452,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,9.8,0.01692,0.75449,0,1625,4.0,0.165816,0.0,CRITICAL,4.0,Patch,Open
CVE-2022-25453,ASSET-001,Payment Processing Server,Server,CRITICAL,1,10,Production,9.8,0.01692,0.75446,0,1625,4.0,0.165816,0.0,CRITICAL,18.0,Patch,Open
CVE-2022-25453,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.01692,0.75446,0,1625,4.0,0.165816,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25454,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,9.8,0.01692,0.75448,0,1625,4.0,0.165816,0.0,CRITICAL,9.5,Patch,Open
CVE-2022-25455,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,9.8,0.01692,0.75448,0,1625,4.0,0.165816,0.0,CRITICAL,5.0,Patch,Open
CVE-2022-25456,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,9.8,0.01692,0.75447,0,1625,4.0,0.165816,0.0,CRITICAL,7.5,Patch,Open
CVE-2022-25456,ASSET-017,Vulnerability Scanner Host,Server,MEDIUM,0,4,Production,9.8,0.01692,0.75447,0,1625,4.0,0.165816,0.0,CRITICAL,5.5,Patch,Open
CVE-2022-25457,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,9.8,0.01692,0.75448,0,1625,4.0,0.165816,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25458,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01692,0.75447,0,1625,4.0,0.165816,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25459,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,9.8,0.01692,0.75451,0,1625,4.0,0.165816,0.0,CRITICAL,5.5,Patch,Open
CVE-2022-25460,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01692,0.75448,0,1625,4.0,0.165816,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25461,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,9.8,0.01692,0.75449,0,1625,4.0,0.165816,0.0,CRITICAL,38.5,Upgrade,Open
CVE-2022-25462,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,7.5,0.00928,0.58027,0,1623,3.0,0.0696,0.0,HIGH,7.0,Patch,Open
CVE-2022-25462,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,7.5,0.00928,0.58027,0,1623,3.0,0.0696,0.0,HIGH,3.5,Patch,Open
CVE-2022-25464,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,4.8,0.00442,0.36848,0,1623,2.0,0.021216,0.0,MEDIUM,3.5,Patch,Open
CVE-2022-25464,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,4.8,0.00442,0.36848,0,1623,2.0,0.021216,0.0,MEDIUM,1.5,Config Change,Open
CVE-2022-25464,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,4.8,0.00442,0.36848,0,1623,2.0,0.021216,0.0,MEDIUM,2.5,Patch,Open
CVE-2022-25465,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,7.8,0.0073,0.5174,0,1639,3.0,0.05694,0.0,HIGH,5.0,Patch,Open
CVE-2022-25465,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,7.8,0.0073,0.5174,0,1639,3.0,0.05694,0.0,HIGH,5.0,Config Change,Open
CVE-2022-25471,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,8.1,0.00844,0.55423,0,1641,3.0,0.068364,0.0,HIGH,6.5,Patch,Open
CVE-2022-25471,ASSET-029,Cloud Storage Bucket (S3/GCS),Cloud,HIGH,1,8,Production,8.1,0.00844,0.55423,0,1641,3.0,0.068364,0.0,HIGH,36.5,Upgrade,Open
CVE-2022-25481,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,7.5,0.04748,0.91231,0,1623,3.0,0.3561,0.0,HIGH,34.5,Upgrade,Open
CVE-2022-25484,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,5.5,0.00607,0.46608,0,1622,2.0,0.033385,0.0,MEDIUM,2.0,Config Change,Open
CVE-2022-25485,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,7.8,0.07927,0.94306,0,1629,3.0,0.6183059999999999,0.0,HIGH,4.0,Config Change,Open
CVE-2022-25485,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,7.8,0.07927,0.94306,0,1629,3.0,0.6183059999999999,0.0,HIGH,2.5,Config Change,Open
CVE-2022-25486,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,7.8,0.09966,0.95254,0,1629,3.0,0.7773479999999999,0.0,HIGH,5.5,Patch,Open
CVE-2022-25486,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,7.8,0.09966,0.95254,0,1629,3.0,0.7773479999999999,0.0,HIGH,4.0,Patch,Open
CVE-2022-25487,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.53839,0.98922,0,1629,4.0,5.276222000000001,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25488,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.07148,0.9381,0,1629,4.0,0.700504,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25488,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.07148,0.9381,0,1629,4.0,0.700504,0.0,CRITICAL,13.5,Patch,Open
CVE-2022-25488,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.07148,0.9381,0,1629,4.0,0.700504,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25488,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,9.8,0.07148,0.9381,0,1629,4.0,0.700504,0.0,CRITICAL,5.0,Patch,Open
CVE-2022-25488,ASSET-019,Staging Database,Database,LOW,0,2,Staging,9.8,0.07148,0.9381,0,1629,4.0,0.700504,0.0,CRITICAL,4.0,Patch,Open
CVE-2022-25489,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,5.4,0.01459,0.71671,0,1629,2.0,0.078786,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-25490,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.01608,0.74166,0,1629,4.0,0.157584,0.0,CRITICAL,10.0,Patch,Open
CVE-2022-25490,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01608,0.74166,0,1629,4.0,0.157584,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25490,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.01608,0.74166,0,1629,4.0,0.157584,0.0,CRITICAL,10.0,Patch,Open
CVE-2022-25490,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,9.8,0.01608,0.74166,0,1629,4.0,0.157584,0.0,CRITICAL,24.5,Upgrade,Open
CVE-2022-25490,ASSET-019,Staging Database,Database,LOW,0,2,Staging,9.8,0.01608,0.74166,0,1629,4.0,0.157584,0.0,CRITICAL,4.0,Patch,Open
CVE-2022-25491,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,7.5,0.01498,0.7241,0,1629,3.0,0.11235,0.0,HIGH,7.0,Patch,Open
CVE-2022-25491,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,7.5,0.01498,0.7241,0,1629,3.0,0.11235,0.0,HIGH,7.0,Config Change,Open
CVE-2022-25491,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,7.5,0.01498,0.7241,0,1629,3.0,0.11235,0.0,HIGH,6.5,Patch,Open
CVE-2022-25491,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,7.5,0.01498,0.7241,0,1629,3.0,0.11235,0.0,HIGH,3.5,Patch,Open
CVE-2022-25491,ASSET-019,Staging Database,Database,LOW,0,2,Staging,7.5,0.01498,0.7241,0,1629,3.0,0.11235,0.0,HIGH,2.5,Patch,Open
CVE-2022-25492,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.01608,0.74166,0,1629,4.0,0.157584,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25492,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.01608,0.74166,0,1629,4.0,0.157584,0.0,CRITICAL,12.5,Patch,Open
CVE-2022-25492,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.01608,0.74166,0,1629,4.0,0.157584,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25492,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,9.8,0.01608,0.74166,0,1629,4.0,0.157584,0.0,CRITICAL,5.0,Patch,Open
CVE-2022-25492,ASSET-019,Staging Database,Database,LOW,0,2,Staging,9.8,0.01608,0.74166,0,1629,4.0,0.157584,0.0,CRITICAL,3.5,Patch,Open
CVE-2022-25493,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,6.1,0.008,0.54055,0,1629,2.0,0.0487999999999999,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-25494,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,9.8,0.0108,0.62738,0,1629,4.0,0.10584,0.0,CRITICAL,10.5,Patch,Open
CVE-2022-25494,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,9.8,0.0108,0.62738,0,1629,4.0,0.10584,0.0,CRITICAL,40.0,Upgrade,Open
CVE-2022-25494,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.0108,0.62738,0,1629,4.0,0.10584,0.0,CRITICAL,10.0,Patch,Open
CVE-2022-25494,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,9.8,0.0108,0.62738,0,1629,4.0,0.10584,0.0,CRITICAL,4.5,Patch,Open
CVE-2022-25494,ASSET-019,Staging Database,Database,LOW,0,2,Staging,9.8,0.0108,0.62738,0,1629,4.0,0.10584,0.0,CRITICAL,19.0,Upgrade,Open
CVE-2022-25495,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,9.8,0.02178,0.81062,0,1629,4.0,0.213444,0.0,CRITICAL,9.0,Patch,Open
