mapping_id,asset_id,asset_name,asset_type,criticality,internet_exposure,business_impact_score,environment,department_name,cve_id,cvss_score,cvss_version,severity,epss_score,epss_percentile,kev,vulnerability_age_days,severity_encoded,cvss_epss_interaction,kev_epss_interaction,remediation_hours,remediation_type,status,discovered_date
17327,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2022-25574,4.8,3.1,MEDIUM,0.00432,0.36044,0,1619,2.0,0.020736,0.0,1.5,Config Change,Open,2026-03-26 08:55:24.992855
17978,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2022-23059,4.8,3.1,MEDIUM,0.00624,0.47494,0,1615,2.0,0.029952,0.0,1.0,Workaround,Open,2026-03-29 08:55:25.041309
17980,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2022-23059,4.8,3.1,MEDIUM,0.00624,0.47494,0,1615,2.0,0.029952,0.0,2.0,Patch,Open,2025-11-16 08:55:25.041309
18269,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2022-1163,4.8,3.1,MEDIUM,0.03506,0.88348,0,1614,2.0,0.168288,0.0,1.5,Config Change,Open,2026-01-08 08:55:25.055309
18271,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2022-1163,4.8,3.1,MEDIUM,0.03506,0.88348,0,1614,2.0,0.168288,0.0,1.5,Config Change,Open,2026-02-10 08:55:25.055309
18463,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2021-44310,4.8,3.1,MEDIUM,0.0057,0.44866,0,1614,2.0,0.02736,0.0,2.5,Patch,Open,2026-08-22 08:55:25.069309
18465,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2021-44310,4.8,3.1,MEDIUM,0.0057,0.44866,0,1614,2.0,0.02736,0.0,1.5,Config Change,Open,2026-04-15 08:55:25.069309
1969,ASSET-023,Test / QA Server,Server,LOW,0,2,Development,DevOps,CVE-2022-22125,4.8,3.1,MEDIUM,0.00828,0.5497,0,1690,2.0,0.0397439999999999,0.0,1.0,Config Change,Open,2026-01-25 08:55:23.930693
4635,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,Core Engineering,CVE-2022-21368,4.7,3.1,MEDIUM,0.01148,0.64551,0,1684,2.0,0.053956,0.0,4.0,Config Change,Open,2026-07-29 08:55:24.082820
5734,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,Core Engineering,CVE-2022-21710,4.7,3.1,MEDIUM,0.01,0.60367,0,1678,2.0,0.047,0.0,4.0,Config Change,Open,2025-09-07 08:55:24.145518
8290,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,Core Engineering,CVE-2021-43925,4.7,3.1,MEDIUM,0.00875,0.56436,0,1665,2.0,0.041125,0.0,2.0,Workaround,Open,2026-01-14 08:55:24.303135
8295,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,Core Engineering,CVE-2021-43926,4.7,3.1,MEDIUM,0.00875,0.56436,0,1665,2.0,0.041125,0.0,5.5,Patch,Open,2025-10-18 08:55:24.304132
8300,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,Core Engineering,CVE-2021-43927,4.7,3.1,MEDIUM,0.00875,0.56435,0,1665,2.0,0.041125,0.0,2.0,Workaround,Open,2026-07-14 08:55:24.304132
8813,ASSET-001,Payment Processing Server,Server,CRITICAL,1,10,Production,Payments & Finance,CVE-2022-23618,4.7,3.1,MEDIUM,0.008,0.54012,0,1662,2.0,0.0376,0.0,7.5,Patch,Open,2026-04-29 08:55:24.339396
11598,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,Core Engineering,CVE-2022-23651,4.7,3.1,MEDIUM,0.00217,0.12006,0,1648,2.0,0.010199,0.0,4.0,Config Change,Open,2025-09-25 08:55:24.543381
11611,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,Core Engineering,CVE-2022-23653,4.7,3.1,MEDIUM,0.0021,0.11066,0,1648,2.0,0.00987,0.0,4.5,Config Change,Open,2026-07-03 08:55:24.544372
14939,ASSET-001,Payment Processing Server,Server,CRITICAL,1,10,Production,Payments & Finance,CVE-2022-25601,4.7,3.1,MEDIUM,0.01018,0.60887,0,1633,2.0,0.047846,0.0,3.0,Workaround,Open,2026-07-09 08:55:24.801055
3154,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,Core Engineering,CVE-2021-37866,4.7,3.1,MEDIUM,0.00723,0.51488,0,1685,2.0,0.033981,0.0,3.0,Config Change,Open,2026-01-22 08:55:24.022809
4634,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,Payments & Finance,CVE-2022-21368,4.7,3.1,MEDIUM,0.01148,0.64551,0,1684,2.0,0.053956,0.0,2.5,Config Change,Open,2026-08-12 08:55:24.082820
4636,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,Core Engineering,CVE-2022-21368,4.7,3.1,MEDIUM,0.01148,0.64551,0,1684,2.0,0.053956,0.0,3.0,Config Change,Open,2026-06-08 08:55:24.082820
8289,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,Payments & Finance,CVE-2021-43925,4.7,3.1,MEDIUM,0.00875,0.56436,0,1665,2.0,0.041125,0.0,5.0,Patch,Open,2025-12-30 08:55:24.303135
8294,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,Payments & Finance,CVE-2021-43926,4.7,3.1,MEDIUM,0.00875,0.56436,0,1665,2.0,0.041125,0.0,5.0,Patch,Open,2026-03-02 08:55:24.304132
8299,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,Payments & Finance,CVE-2021-43927,4.7,3.1,MEDIUM,0.00875,0.56435,0,1665,2.0,0.041125,0.0,3.5,Config Change,Open,2026-07-14 08:55:24.304132
8806,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,Core Engineering,CVE-2022-22567,4.7,3.1,MEDIUM,0.00138,0.03532,0,1662,2.0,0.006486,0.0,2.5,Config Change,Open,2026-01-13 08:55:24.338409
9367,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,Core Engineering,CVE-2022-0019,4.7,3.1,MEDIUM,0.00168,0.06291,0,1662,2.0,0.007896,0.0,4.0,Patch,Open,2026-06-18 08:55:24.375421
11383,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,Core Engineering,CVE-2021-26256,4.7,3.1,MEDIUM,0.00833,0.55122,0,1651,2.0,0.039151,0.0,3.5,Patch,Open,2026-01-17 08:55:24.530283
11597,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,Payments & Finance,CVE-2022-23651,4.7,3.1,MEDIUM,0.00217,0.12006,0,1648,2.0,0.010199,0.0,4.0,Patch,Open,2025-10-22 08:55:24.543381
11610,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,Payments & Finance,CVE-2022-23653,4.7,3.1,MEDIUM,0.0021,0.11066,0,1648,2.0,0.00987,0.0,1.5,Workaround,Open,2026-05-24 08:55:24.544372
11612,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,Core Engineering,CVE-2022-23653,4.7,3.1,MEDIUM,0.0021,0.11066,0,1648,2.0,0.00987,0.0,3.0,Config Change,Open,2026-07-15 08:55:24.544372
11626,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,Core Engineering,CVE-2021-26092,4.7,3.1,MEDIUM,0.01077,0.6266,0,1648,2.0,0.050619,0.0,4.5,Patch,Open,2026-03-31 08:55:24.544372
3155,ASSET-024,Developer Secrets Manager,Server,HIGH,0,8,Development,DevOps,CVE-2021-37866,4.7,3.1,MEDIUM,0.00723,0.51488,0,1685,2.0,0.033981,0.0,3.0,Patch,Open,2026-05-11 08:55:24.022809
4641,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,Payments & Finance,CVE-2022-21368,4.7,3.1,MEDIUM,0.01148,0.64551,0,1684,2.0,0.053956,0.0,3.5,Patch,Open,2026-03-15 08:55:24.082820
8226,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2022-23980,4.7,3.1,MEDIUM,0.00803,0.5414,0,1667,2.0,0.037741,0.0,2.5,Config Change,Open,2025-11-30 08:55:24.300114
8375,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2021-25103,4.7,3.1,MEDIUM,0.00752,0.5247,0,1665,2.0,0.035344,0.0,4.0,Patch,Open,2025-10-11 08:55:24.308142
8378,ASSET-024,Developer Secrets Manager,Server,HIGH,0,8,Development,DevOps,CVE-2021-25103,4.7,3.1,MEDIUM,0.00752,0.5247,0,1665,2.0,0.035344,0.0,1.0,Workaround,Open,2026-06-04 08:55:24.308142
9199,ASSET-025,HR & Payroll System,Server,HIGH,0,8,Production,Human Resources,CVE-2022-22780,4.7,3.1,MEDIUM,0.01697,0.75516,0,1662,2.0,0.079759,0.0,3.5,Patch,Open,2026-05-15 08:55:24.366424
9201,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,Payments & Finance,CVE-2022-22780,4.7,3.1,MEDIUM,0.01697,0.75516,0,1662,2.0,0.079759,0.0,2.0,Config Change,Open,2026-05-22 08:55:24.366424
9368,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,IT Infrastructure,CVE-2022-0019,4.7,3.1,MEDIUM,0.00168,0.06291,0,1662,2.0,0.007896,0.0,4.0,Patch,Open,2026-04-24 08:55:24.375421
10815,ASSET-029,Cloud Storage Bucket (S3/GCS),Cloud,HIGH,1,8,Production,IT Infrastructure,CVE-2021-20321,4.7,3.1,MEDIUM,0.00216,0.11885,0,1654,2.0,0.010152,0.0,2.5,Config Change,Open,2025-12-17 08:55:24.476735
11608,ASSET-024,Developer Secrets Manager,Server,HIGH,0,8,Development,DevOps,CVE-2022-23651,4.7,3.1,MEDIUM,0.00217,0.12006,0,1648,2.0,0.010199,0.0,3.5,Patch,Open,2026-08-30 08:55:24.543381
11609,ASSET-029,Cloud Storage Bucket (S3/GCS),Cloud,HIGH,1,8,Production,IT Infrastructure,CVE-2022-23651,4.7,3.1,MEDIUM,0.00217,0.12006,0,1648,2.0,0.010199,0.0,1.5,Workaround,Open,2026-08-03 08:55:24.543381
11618,ASSET-024,Developer Secrets Manager,Server,HIGH,0,8,Development,DevOps,CVE-2022-23653,4.7,3.1,MEDIUM,0.0021,0.11066,0,1648,2.0,0.00987,0.0,2.0,Config Change,Open,2026-04-12 08:55:24.544372
11619,ASSET-029,Cloud Storage Bucket (S3/GCS),Cloud,HIGH,1,8,Production,IT Infrastructure,CVE-2022-23653,4.7,3.1,MEDIUM,0.0021,0.11066,0,1648,2.0,0.00987,0.0,2.5,Config Change,Open,2026-07-02 08:55:24.544372
11625,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2021-26092,4.7,3.1,MEDIUM,0.01077,0.6266,0,1648,2.0,0.050619,0.0,3.0,Config Change,Open,2026-07-21 08:55:24.544372
11627,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,IT Infrastructure,CVE-2021-26092,4.7,3.1,MEDIUM,0.01077,0.6266,0,1648,2.0,0.050619,0.0,3.0,Config Change,Open,2026-03-31 08:55:24.544372
12388,ASSET-029,Cloud Storage Bucket (S3/GCS),Cloud,HIGH,1,8,Production,IT Infrastructure,CVE-2022-0328,4.7,3.1,MEDIUM,0.00471,0.38914,0,1644,2.0,0.022137,0.0,3.0,Config Change,Open,2025-10-05 08:55:24.600451
13661,ASSET-029,Cloud Storage Bucket (S3/GCS),Cloud,HIGH,1,8,Production,IT Infrastructure,CVE-2021-41180,4.7,3.1,MEDIUM,0.01042,0.6166,0,1636,2.0,0.048974,0.0,3.0,Config Change,Open,2026-08-25 08:55:24.684044
13728,ASSET-025,HR & Payroll System,Server,HIGH,0,8,Production,Human Resources,CVE-2022-21975,4.7,3.1,MEDIUM,0.00468,0.3867,0,1635,2.0,0.021996,0.0,3.0,Patch,Open,2026-07-10 08:55:24.688042
13730,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,Payments & Finance,CVE-2022-21975,4.7,3.1,MEDIUM,0.00468,0.3867,0,1635,2.0,0.021996,0.0,1.0,Workaround,Open,2026-04-26 08:55:24.688042
17754,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2022-0283,4.7,3.1,MEDIUM,0.00769,0.53032,0,1615,2.0,0.036143,0.0,4.0,Patch,Open,2026-02-08 08:55:25.027464
4637,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-21368,4.7,3.1,MEDIUM,0.01148,0.64551,0,1684,2.0,0.053956,0.0,1.5,Workaround,Open,2026-07-22 08:55:24.082820
5733,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2022-21710,4.7,3.1,MEDIUM,0.01,0.60367,0,1678,2.0,0.047,0.0,2.5,Config Change,Open,2026-08-26 08:55:24.145518
8303,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2021-43927,4.7,3.1,MEDIUM,0.00875,0.56435,0,1665,2.0,0.041125,0.0,3.5,Patch,Open,2026-07-10 08:55:24.304132
9369,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-0019,4.7,3.1,MEDIUM,0.00168,0.06291,0,1662,2.0,0.007896,0.0,1.5,Workaround,Open,2025-12-13 08:55:24.375421
11599,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-23651,4.7,3.1,MEDIUM,0.00217,0.12006,0,1648,2.0,0.010199,0.0,3.0,Config Change,Open,2025-12-04 08:55:24.543381
11613,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-23653,4.7,3.1,MEDIUM,0.0021,0.11066,0,1648,2.0,0.00987,0.0,3.0,Config Change,Open,2026-04-23 08:55:24.544372
11628,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-26092,4.7,3.1,MEDIUM,0.01077,0.6266,0,1648,2.0,0.050619,0.0,3.0,Config Change,Open,2026-02-25 08:55:24.544372
3253,ASSET-013,Backup & Recovery Server,Server,MEDIUM,0,6,Production,IT Infrastructure,CVE-2021-34406,4.7,3.1,MEDIUM,0.00186,0.08232,0,1685,2.0,0.008742,0.0,1.5,Config Change,Open,2026-04-20 08:55:24.028793
4639,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,Data & Analytics,CVE-2022-21368,4.7,3.1,MEDIUM,0.01148,0.64551,0,1684,2.0,0.053956,0.0,2.5,Patch,Open,2026-01-03 08:55:24.082820
8292,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,Data & Analytics,CVE-2021-43925,4.7,3.1,MEDIUM,0.00875,0.56436,0,1665,2.0,0.041125,0.0,0.5,Workaround,Open,2025-12-23 08:55:24.303135
8297,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,Data & Analytics,CVE-2021-43926,4.7,3.1,MEDIUM,0.00875,0.56436,0,1665,2.0,0.041125,0.0,1.5,Config Change,Open,2025-10-12 08:55:24.304132
8302,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,Data & Analytics,CVE-2021-43927,4.7,3.1,MEDIUM,0.00875,0.56435,0,1665,2.0,0.041125,0.0,2.5,Patch,Open,2026-06-01 08:55:24.304132
8379,ASSET-026,Corporate Email Server,Server,MEDIUM,1,6,Corporate,IT Infrastructure,CVE-2021-25103,4.7,3.1,MEDIUM,0.00752,0.5247,0,1665,2.0,0.035344,0.0,3.0,Patch,Open,2026-05-04 08:55:24.308142
11601,ASSET-013,Backup & Recovery Server,Server,MEDIUM,0,6,Production,IT Infrastructure,CVE-2022-23651,4.7,3.1,MEDIUM,0.00217,0.12006,0,1648,2.0,0.010199,0.0,1.5,Config Change,Open,2026-01-11 08:55:24.543381
11602,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,Data & Analytics,CVE-2022-23651,4.7,3.1,MEDIUM,0.00217,0.12006,0,1648,2.0,0.010199,0.0,1.5,Config Change,Open,2026-03-21 08:55:24.543381
11615,ASSET-013,Backup & Recovery Server,Server,MEDIUM,0,6,Production,IT Infrastructure,CVE-2022-23653,4.7,3.1,MEDIUM,0.0021,0.11066,0,1648,2.0,0.00987,0.0,1.0,Workaround,Open,2026-02-07 08:55:24.544372
4638,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-21368,4.7,3.1,MEDIUM,0.01148,0.64551,0,1684,2.0,0.053956,0.0,2.5,Patch,Open,2026-03-09 08:55:24.082820
8291,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-43925,4.7,3.1,MEDIUM,0.00875,0.56436,0,1665,2.0,0.041125,0.0,2.0,Patch,Open,2026-06-10 08:55:24.303135
8296,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-43926,4.7,3.1,MEDIUM,0.00875,0.56436,0,1665,2.0,0.041125,0.0,2.0,Patch,Open,2026-08-27 08:55:24.304132
8301,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-43927,4.7,3.1,MEDIUM,0.00875,0.56435,0,1665,2.0,0.041125,0.0,1.5,Config Change,Open,2026-02-25 08:55:24.304132
8376,ASSET-008,Notification & Email Server,Server,MEDIUM,1,5,Production,Core Engineering,CVE-2021-25103,4.7,3.1,MEDIUM,0.00752,0.5247,0,1665,2.0,0.035344,0.0,1.0,Workaround,Open,2026-02-17 08:55:24.308142
8377,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-25103,4.7,3.1,MEDIUM,0.00752,0.5247,0,1665,2.0,0.035344,0.0,2.5,Patch,Open,2025-09-26 08:55:24.308142
8380,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-25103,4.7,3.1,MEDIUM,0.00752,0.5247,0,1665,2.0,0.035344,0.0,2.0,Config Change,Open,2025-11-13 08:55:24.308142
9026,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-40015,4.7,3.1,MEDIUM,0.00128,0.02709,0,1662,2.0,0.006016,0.0,2.5,Patch,Open,2025-12-30 08:55:24.354396
9370,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-0019,4.7,3.1,MEDIUM,0.00168,0.06291,0,1662,2.0,0.007896,0.0,2.0,Config Change,Open,2026-06-05 08:55:24.375421
10813,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-20321,4.7,3.1,MEDIUM,0.00216,0.11885,0,1654,2.0,0.010152,0.0,2.5,Patch,Open,2025-11-04 08:55:24.476735
11600,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-23651,4.7,3.1,MEDIUM,0.00217,0.12006,0,1648,2.0,0.010199,0.0,1.5,Config Change,Open,2025-12-01 08:55:24.543381
11603,ASSET-015,ML Model Serving API,Server,MEDIUM,0,5,Production,Data & Analytics,CVE-2022-23651,4.7,3.1,MEDIUM,0.00217,0.12006,0,1648,2.0,0.010199,0.0,2.5,Patch,Open,2025-09-19 08:55:24.543381
11614,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-23653,4.7,3.1,MEDIUM,0.0021,0.11066,0,1648,2.0,0.00987,0.0,1.0,Workaround,Open,2026-06-02 08:55:24.544372
11630,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-26092,4.7,3.1,MEDIUM,0.01077,0.6266,0,1648,2.0,0.050619,0.0,1.0,Workaround,Open,2025-12-23 08:55:24.544372
14550,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-25368,4.7,3.1,MEDIUM,0.00299,0.22073,0,1634,2.0,0.014053,0.0,2.0,Config Change,Open,2026-03-02 08:55:24.740043
17758,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-0283,4.7,3.1,MEDIUM,0.00769,0.53032,0,1615,2.0,0.036143,0.0,3.5,Patch,Open,2025-11-06 08:55:25.027464
8304,ASSET-017,Vulnerability Scanner Host,Server,MEDIUM,0,4,Production,Security Operations,CVE-2021-43927,4.7,3.1,MEDIUM,0.00875,0.56435,0,1665,2.0,0.041125,0.0,1.5,Config Change,Open,2026-02-02 08:55:24.304132
11605,ASSET-020,CI/CD Build Server,Server,MEDIUM,0,4,Development,DevOps,CVE-2022-23651,4.7,3.1,MEDIUM,0.00217,0.12006,0,1648,2.0,0.010199,0.0,1.5,Config Change,Open,2026-01-30 08:55:24.543381
17756,ASSET-020,CI/CD Build Server,Server,MEDIUM,0,4,Development,DevOps,CVE-2022-0283,4.7,3.1,MEDIUM,0.00769,0.53032,0,1615,2.0,0.036143,0.0,2.0,Config Change,Open,2026-05-15 08:55:25.027464
3252,ASSET-027,Employee Endpoint Fleet,Laptop,LOW,0,3,Corporate,IT Infrastructure,CVE-2021-34406,4.7,3.1,MEDIUM,0.00186,0.08232,0,1685,2.0,0.008742,0.0,0.5,Workaround,Open,2025-10-01 08:55:24.028793
5732,ASSET-027,Employee Endpoint Fleet,Laptop,LOW,0,3,Corporate,IT Infrastructure,CVE-2022-21710,4.7,3.1,MEDIUM,0.01,0.60367,0,1678,2.0,0.047,0.0,0.5,Workaround,Open,2025-11-15 08:55:24.145518
9198,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2022-22780,4.7,3.1,MEDIUM,0.01697,0.75516,0,1662,2.0,0.079759,0.0,0.5,Workaround,Open,2026-02-03 08:55:24.366424
9200,ASSET-027,Employee Endpoint Fleet,Laptop,LOW,0,3,Corporate,IT Infrastructure,CVE-2022-22780,4.7,3.1,MEDIUM,0.01697,0.75516,0,1662,2.0,0.079759,0.0,1.5,Config Change,Open,2026-05-11 08:55:24.366424
9371,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2022-0019,4.7,3.1,MEDIUM,0.00168,0.06291,0,1662,2.0,0.007896,0.0,1.5,Patch,Open,2026-01-02 08:55:24.375421
10572,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2021-3753,4.7,3.1,MEDIUM,0.00364,0.29309,0,1655,2.0,0.017108,0.0,1.0,Config Change,Open,2025-10-23 08:55:24.459747
10814,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2021-20321,4.7,3.1,MEDIUM,0.00216,0.11885,0,1654,2.0,0.010152,0.0,1.0,Config Change,Open,2026-03-20 08:55:24.476735
11606,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2022-23651,4.7,3.1,MEDIUM,0.00217,0.12006,0,1648,2.0,0.010199,0.0,1.5,Patch,Open,2026-06-13 08:55:24.543381
11617,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2022-23653,4.7,3.1,MEDIUM,0.0021,0.11066,0,1648,2.0,0.00987,0.0,1.5,Config Change,Open,2026-05-24 08:55:24.544372
11629,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2021-26092,4.7,3.1,MEDIUM,0.01077,0.6266,0,1648,2.0,0.050619,0.0,1.5,Config Change,Open,2026-06-30 08:55:24.544372
13727,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2022-21975,4.7,3.1,MEDIUM,0.00468,0.3867,0,1635,2.0,0.021996,0.0,1.0,Config Change,Open,2026-07-11 08:55:24.688042
13729,ASSET-027,Employee Endpoint Fleet,Laptop,LOW,0,3,Corporate,IT Infrastructure,CVE-2022-21975,4.7,3.1,MEDIUM,0.00468,0.3867,0,1635,2.0,0.021996,0.0,1.0,Config Change,Open,2026-02-27 08:55:24.688042
14201,ASSET-027,Employee Endpoint Fleet,Laptop,LOW,0,3,Corporate,IT Infrastructure,CVE-2021-42856,4.7,3.1,MEDIUM,0.00604,0.46483,0,1634,2.0,0.028388,0.0,0.5,Workaround,Open,2026-03-17 08:55:24.717046
17755,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2022-0283,4.7,3.1,MEDIUM,0.00769,0.53032,0,1615,2.0,0.036143,0.0,2.0,Patch,Open,2025-08-31 08:55:25.027464
17757,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2022-0283,4.7,3.1,MEDIUM,0.00769,0.53032,0,1615,2.0,0.036143,0.0,2.0,Patch,Open,2026-07-18 08:55:25.027464
4640,ASSET-019,Staging Database,Database,LOW,0,2,Staging,Core Engineering,CVE-2022-21368,4.7,3.1,MEDIUM,0.01148,0.64551,0,1684,2.0,0.053956,0.0,0.5,Workaround,Open,2025-11-19 08:55:24.082820
8293,ASSET-019,Staging Database,Database,LOW,0,2,Staging,Core Engineering,CVE-2021-43925,4.7,3.1,MEDIUM,0.00875,0.56436,0,1665,2.0,0.041125,0.0,1.0,Config Change,Open,2026-02-03 08:55:24.303135
8298,ASSET-019,Staging Database,Database,LOW,0,2,Staging,Core Engineering,CVE-2021-43926,4.7,3.1,MEDIUM,0.00875,0.56436,0,1665,2.0,0.041125,0.0,2.0,Patch,Open,2025-09-04 08:55:24.304132
8305,ASSET-019,Staging Database,Database,LOW,0,2,Staging,Core Engineering,CVE-2021-43927,4.7,3.1,MEDIUM,0.00875,0.56435,0,1665,2.0,0.041125,0.0,1.5,Config Change,Open,2025-12-15 08:55:24.304132
11604,ASSET-019,Staging Database,Database,LOW,0,2,Staging,Core Engineering,CVE-2022-23651,4.7,3.1,MEDIUM,0.00217,0.12006,0,1648,2.0,0.010199,0.0,1.5,Config Change,Open,2025-10-27 08:55:24.543381
11607,ASSET-023,Test / QA Server,Server,LOW,0,2,Development,DevOps,CVE-2022-23651,4.7,3.1,MEDIUM,0.00217,0.12006,0,1648,2.0,0.010199,0.0,1.0,Config Change,Open,2026-05-08 08:55:24.543381
11616,ASSET-019,Staging Database,Database,LOW,0,2,Staging,Core Engineering,CVE-2022-23653,4.7,3.1,MEDIUM,0.0021,0.11066,0,1648,2.0,0.00987,0.0,1.5,Config Change,Open,2025-11-20 08:55:24.544372
14200,ASSET-023,Test / QA Server,Server,LOW,0,2,Development,DevOps,CVE-2021-42856,4.7,3.1,MEDIUM,0.00604,0.46483,0,1634,2.0,0.028388,0.0,1.0,Config Change,Open,2026-06-30 08:55:24.717046
2385,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,Core Engineering,CVE-2022-20660,4.6,3.1,MEDIUM,0.00351,0.27905,0,1689,2.0,0.016146,0.0,4.5,Config Change,Open,2025-10-06 08:55:23.961683
3007,ASSET-001,Payment Processing Server,Server,CRITICAL,1,10,Production,Payments & Finance,CVE-2022-0183,4.6,3.1,MEDIUM,0.00107,0.01248,0,1686,2.0,0.0049219999999999,0.0,5.5,Config Change,Open,2026-04-28 08:55:24.012542
